date,engine,policy_multiplier,policy_state,stress_percentile,stress_value
2023-10-22,trend,0,OFF,97.17573222,1
2023-10-22,vrp,1,ON,0.00000000,0
2023-10-23,vrp,1,ON,0.00000000,0
2023-10-23,trend,0,OFF,97.07419018,1
2023-10-24,trend,1,ON,0.00000000,0
2023-10-24,vrp,1,ON,0.00000000,0
2023-10-25,trend,1,ON,0.00000000,0
2023-10-25,vrp,1,ON,0.00000000,0
2023-10-26,trend,1,ON,0.00000000,0
2023-10-26,vrp,1,ON,0.00000000,0
2023-10-27,trend,1,ON,0.00000000,0
2023-10-27,vrp,1,ON,0.00000000,0
2023-10-29,trend,1,ON,0.00000000,0
2023-10-29,vrp,1,ON,0.00000000,0
2023-10-30,trend,1,ON,0.00000000,0
2023-10-30,vrp,1,ON,0.00000000,0
2023-10-31,trend,1,ON,0.00000000,0
2023-10-31,vrp,1,ON,0.00000000,0
2023-11-01,vrp,1,ON,0.00000000,0
2023-11-01,trend,1,ON,0.00000000,0
2023-11-02,trend,1,ON,0.00000000,0
2023-11-02,vrp,1,ON,0.00000000,0
2023-11-03,trend,1,ON,0.00000000,0
2023-11-03,vrp,1,ON,0.00000000,0
2023-11-05,trend,1,ON,0.00000000,0
2023-11-05,vrp,1,ON,0.00000000,0
2023-11-06,trend,1,ON,0.00000000,0
2023-11-06,vrp,1,ON,0.00000000,0
2023-11-07,trend,1,ON,0.00000000,0
2023-11-07,vrp,1,ON,0.00000000,0
2023-11-08,trend,1,ON,0.00000000,0
2023-11-08,vrp,1,ON,0.00000000,0
2023-11-09,vrp,1,ON,0.00000000,0
2023-11-09,trend,1,ON,0.00000000,0
2023-11-10,trend,1,ON,0.00000000,0
2023-11-10,vrp,1,ON,0.00000000,0
2023-11-12,trend,1,ON,0.00000000,0
2023-11-12,vrp,1,ON,0.00000000,0
2023-11-13,trend,1,ON,0.00000000,0
2023-11-13,vrp,1,ON,0.00000000,0
2023-11-14,trend,1,ON,0.00000000,0
2023-11-14,vrp,1,ON,0.00000000,0
2023-11-15,trend,1,ON,0.00000000,0
2023-11-15,vrp,1,ON,0.00000000,0
2023-11-16,trend,1,ON,0.00000000,0
2023-11-16,vrp,1,ON,0.00000000,0
2023-11-17,vrp,1,ON,0.00000000,0
2023-11-17,trend,1,ON,0.00000000,0
2023-11-19,trend,1,ON,0.00000000,0
2023-11-19,vrp,1,ON,0.00000000,0
2023-11-20,trend,1,ON,0.00000000,0
2023-11-20,vrp,1,ON,0.00000000,0
2023-11-21,trend,1,ON,0.00000000,0
2023-11-21,vrp,1,ON,0.00000000,0
2023-11-22,trend,1,ON,0.00000000,0
2023-11-22,vrp,1,ON,0.00000000,0
2023-11-23,trend,1,ON,0.00000000,0
2023-11-23,vrp,1,ON,0.00000000,0
2023-11-24,trend,1,ON,0.00000000,0
2023-11-24,vrp,1,ON,0.00000000,0
2023-11-26,vrp,1,ON,0.00000000,0
2023-11-26,trend,1,ON,0.00000000,0
2023-11-27,trend,1,ON,0.00000000,0
2023-11-27,vrp,1,ON,0.00000000,0
2023-11-28,trend,1,ON,0.00000000,0
2023-11-28,vrp,1,ON,0.00000000,0
2023-11-29,trend,1,ON,0.00000000,0
2023-11-29,vrp,1,ON,0.00000000,0
2023-11-30,trend,1,ON,0.00000000,0
2023-11-30,vrp,1,ON,0.00000000,0
2023-12-01,trend,1,ON,0.00000000,0
2023-12-01,vrp,1,ON,0.00000000,0
2023-12-03,vrp,1,ON,0.00000000,0
2023-12-03,trend,1,ON,0.00000000,0
2023-12-04,vrp,1,ON,0.00000000,0
2023-12-04,trend,1,ON,0.00000000,0
2023-12-05,trend,1,ON,0.00000000,0
2023-12-05,vrp,1,ON,0.00000000,0
2023-12-06,trend,1,ON,0.00000000,0
2023-12-06,vrp,1,ON,0.00000000,0
2023-12-07,trend,1,ON,0.00000000,0
2023-12-07,vrp,1,ON,0.00000000,0
2023-12-08,trend,1,ON,0.00000000,0
2023-12-08,vrp,1,ON,0.00000000,0
2023-12-10,trend,1,ON,0.00000000,0
2023-12-10,vrp,1,ON,0.00000000,0
2023-12-11,trend,1,ON,0.00000000,0
2023-12-11,vrp,1,ON,0.00000000,0
2023-12-12,vrp,1,ON,0.00000000,0
2023-12-12,trend,1,ON,0.00000000,0
2023-12-13,trend,1,ON,0.00000000,0
2023-12-13,vrp,1,ON,0.00000000,0
2023-12-14,trend,1,ON,0.00000000,0
2023-12-14,vrp,1,ON,0.00000000,0
2023-12-15,trend,1,ON,0.00000000,0
2023-12-15,vrp,1,ON,0.00000000,0
2023-12-17,trend,1,ON,0.00000000,0
2023-12-17,vrp,1,ON,0.00000000,0
2023-12-18,trend,1,ON,0.00000000,0
2023-12-18,vrp,1,ON,0.00000000,0
2023-12-19,vrp,1,ON,0.00000000,0
2023-12-19,trend,1,ON,0.00000000,0
2023-12-20,vrp,1,ON,0.00000000,0
2023-12-20,trend,1,ON,0.00000000,0
2023-12-21,trend,1,ON,0.00000000,0
2023-12-21,vrp,1,ON,0.00000000,0
2023-12-22,trend,1,ON,0.00000000,0
2023-12-22,vrp,1,ON,0.00000000,0
2023-12-25,trend,1,ON,0.00000000,0
2023-12-25,vrp,1,ON,0.00000000,0
2023-12-26,trend,1,ON,0.00000000,0
2023-12-26,vrp,1,ON,0.00000000,0
2023-12-27,trend,1,ON,0.00000000,0
2023-12-27,vrp,1,ON,0.00000000,0
2023-12-28,trend,1,ON,0.00000000,0
2023-12-28,vrp,1,ON,0.00000000,0
2023-12-29,vrp,1,ON,0.00000000,0
2023-12-29,trend,1,ON,0.00000000,0
2024-01-01,trend,1,ON,0.00000000,0
2024-01-01,vrp,1,ON,0.00000000,0
2024-01-02,trend,1,ON,0.00000000,0
2024-01-02,vrp,1,ON,0.00000000,0
2024-01-03,trend,1,ON,0.00000000,0
2024-01-03,vrp,1,ON,0.00000000,0
2024-01-04,trend,1,ON,0.00000000,0
2024-01-04,vrp,1,ON,0.00000000,0
2024-01-05,trend,1,ON,0.00000000,0
2024-01-05,vrp,1,ON,0.00000000,0
2024-01-07,trend,1,ON,0.00000000,0
2024-01-07,vrp,1,ON,0.00000000,0
2024-01-08,vrp,1,ON,0.00000000,0
2024-01-08,trend,1,ON,0.00000000,0
2024-01-09,vrp,1,ON,0.00000000,0
2024-01-09,trend,1,ON,0.00000000,0
2024-01-10,trend,1,ON,0.00000000,0
2024-01-10,vrp,1,ON,0.00000000,0
2024-01-11,trend,1,ON,0.00000000,0
2024-01-11,vrp,1,ON,0.00000000,0
2024-01-12,trend,1,ON,0.00000000,0
2024-01-12,vrp,1,ON,0.00000000,0
2024-01-14,trend,1,ON,0.00000000,0
2024-01-14,vrp,1,ON,0.00000000,0
2024-01-15,trend,1,ON,0.00000000,0
2024-01-15,vrp,1,ON,0.00000000,0
2024-01-16,trend,1,ON,0.00000000,0
2024-01-16,vrp,1,ON,0.00000000,0
2024-01-17,trend,1,ON,0.00000000,0
2024-01-17,vrp,1,ON,0.00000000,0
2024-01-18,vrp,1,ON,0.00000000,0
2024-01-18,trend,1,ON,0.00000000,0
2024-01-19,trend,1,ON,0.00000000,0
2024-01-19,vrp,1,ON,0.00000000,0
2024-01-21,trend,1,ON,0.00000000,0
2024-01-21,vrp,1,ON,0.00000000,0
2024-01-22,trend,1,ON,0.00000000,0
2024-01-22,vrp,1,ON,0.00000000,0
2024-01-23,trend,1,ON,0.00000000,0
2024-01-23,vrp,1,ON,0.00000000,0
2024-01-24,trend,1,ON,0.00000000,0
2024-01-24,vrp,1,ON,0.00000000,0
2024-01-25,trend,1,ON,0.00000000,0
2024-01-25,vrp,1,ON,0.00000000,0
2024-01-26,vrp,1,ON,0.00000000,0
2024-01-26,trend,1,ON,0.00000000,0
2024-01-28,trend,1,ON,0.00000000,0
2024-01-28,vrp,1,ON,0.00000000,0
2024-01-29,trend,1,ON,0.00000000,0
2024-01-29,vrp,1,ON,0.00000000,0
2024-01-30,trend,1,ON,0.00000000,0
2024-01-30,vrp,1,ON,0.00000000,0
2024-01-31,trend,1,ON,0.00000000,0
2024-01-31,vrp,1,ON,0.00000000,0
2024-02-01,trend,1,ON,0.00000000,0
2024-02-01,vrp,1,ON,0.00000000,0
2024-02-02,trend,1,ON,0.00000000,0
2024-02-02,vrp,1,ON,0.00000000,0
2024-02-04,vrp,1,ON,0.00000000,0
2024-02-04,trend,1,ON,0.00000000,0
2024-02-05,trend,1,ON,0.00000000,0
2024-02-05,vrp,1,ON,0.00000000,0
2024-02-06,trend,1,ON,0.00000000,0
2024-02-06,vrp,1,ON,0.00000000,0
2024-02-07,trend,1,ON,0.00000000,0
2024-02-07,vrp,1,ON,0.00000000,0
2024-02-08,trend,1,ON,0.00000000,0
2024-02-08,vrp,1,ON,0.00000000,0
2024-02-09,trend,1,ON,0.00000000,0
2024-02-09,vrp,1,ON,0.00000000,0
2024-02-11,vrp,1,ON,0.00000000,0
2024-02-11,trend,1,ON,0.00000000,0
2024-02-12,vrp,1,ON,0.00000000,0
2024-02-12,trend,1,ON,0.00000000,0
2024-02-13,trend,1,ON,0.00000000,0
2024-02-13,vrp,1,ON,0.00000000,0
2024-02-14,trend,1,ON,0.00000000,0
2024-02-14,vrp,1,ON,0.00000000,0
2024-02-15,trend,1,ON,0.00000000,0
2024-02-15,vrp,1,ON,0.00000000,0
2024-02-16,trend,1,ON,0.00000000,0
2024-02-16,vrp,1,ON,0.00000000,0
2024-02-18,trend,1,ON,0.00000000,0
2024-02-18,vrp,1,ON,0.00000000,0
2024-02-19,trend,1,ON,0.00000000,0
2024-02-19,vrp,1,ON,0.00000000,0
2024-02-20,vrp,1,ON,0.00000000,0
2024-02-20,trend,1,ON,0.00000000,0
2024-02-21,trend,1,ON,0.00000000,0
2024-02-21,vrp,1,ON,0.00000000,0
2024-02-22,trend,1,ON,0.00000000,0
2024-02-22,vrp,1,ON,0.00000000,0
2024-02-23,trend,1,ON,0.00000000,0
2024-02-23,vrp,1,ON,0.00000000,0
2024-02-25,trend,1,ON,0.00000000,0
2024-02-25,vrp,1,ON,0.00000000,0
2024-02-26,trend,1,ON,0.00000000,0
2024-02-26,vrp,1,ON,0.00000000,0
2024-02-27,trend,1,ON,0.00000000,0
2024-02-27,vrp,1,ON,0.00000000,0
2024-02-28,vrp,1,ON,0.00000000,0
2024-02-28,trend,1,ON,0.00000000,0
2024-02-29,trend,1,ON,0.00000000,0
2024-02-29,vrp,1,ON,0.00000000,0
2024-03-01,trend,1,ON,0.00000000,0
2024-03-01,vrp,1,ON,0.00000000,0
2024-03-03,trend,1,ON,0.00000000,0
2024-03-03,vrp,1,ON,0.00000000,0
2024-03-04,trend,1,ON,0.00000000,0
2024-03-04,vrp,1,ON,0.00000000,0
2024-03-05,trend,1,ON,0.00000000,0
2024-03-05,vrp,1,ON,0.00000000,0
2024-03-06,vrp,1,ON,0.00000000,0
2024-03-06,trend,1,ON,0.00000000,0
2024-03-07,vrp,1,ON,0.00000000,0
2024-03-07,trend,1,ON,0.00000000,0
2024-03-08,trend,1,ON,0.00000000,0
2024-03-08,vrp,1,ON,0.00000000,0
2024-03-10,trend,1,ON,0.00000000,0
2024-03-10,vrp,1,ON,0.00000000,0
2024-03-11,trend,1,ON,0.00000000,0
2024-03-11,vrp,1,ON,0.00000000,0
2024-03-12,trend,1,ON,0.00000000,0
2024-03-12,vrp,1,ON,0.00000000,0
2024-03-13,trend,1,ON,0.00000000,0
2024-03-13,vrp,1,ON,0.00000000,0
2024-03-14,vrp,1,ON,0.00000000,0
2024-03-14,trend,1,ON,0.00000000,0
2024-03-15,vrp,1,ON,0.00000000,0
2024-03-15,trend,1,ON,0.00000000,0
2024-03-17,trend,1,ON,0.00000000,0
2024-03-17,vrp,1,ON,0.00000000,0
2024-03-18,trend,1,ON,0.00000000,0
2024-03-18,vrp,1,ON,0.00000000,0
2024-03-19,trend,1,ON,0.00000000,0
2024-03-19,vrp,1,ON,0.00000000,0
2024-03-20,trend,1,ON,0.00000000,0
2024-03-20,vrp,1,ON,0.00000000,0
2024-03-21,trend,1,ON,0.00000000,0
2024-03-21,vrp,1,ON,0.00000000,0
2024-03-22,trend,1,ON,0.00000000,0
2024-03-22,vrp,1,ON,0.00000000,0
2024-03-24,vrp,1,ON,0.00000000,0
2024-03-24,trend,1,ON,0.00000000,0
2024-03-25,trend,1,ON,0.00000000,0
2024-03-25,vrp,1,ON,0.00000000,0
2024-03-26,trend,1,ON,0.00000000,0
2024-03-26,vrp,1,ON,0.00000000,0
2024-03-27,trend,1,ON,0.00000000,0
2024-03-27,vrp,1,ON,0.00000000,0
2024-03-28,trend,1,ON,0.00000000,0
2024-03-28,vrp,1,ON,0.00000000,0
2024-03-29,trend,1,ON,0.00000000,0
2024-03-29,vrp,1,ON,0.00000000,0
2024-03-31,vrp,1,ON,0.00000000,0
2024-03-31,trend,1,ON,0.00000000,0
2024-04-01,vrp,1,ON,0.00000000,0
2024-04-01,trend,1,ON,0.00000000,0
2024-04-02,trend,1,ON,0.00000000,0
2024-04-02,vrp,1,ON,0.00000000,0
2024-04-03,trend,1,ON,0.00000000,0
2024-04-03,vrp,1,ON,0.00000000,0
2024-04-04,trend,1,ON,0.00000000,0
2024-04-04,vrp,1,ON,0.00000000,0
2024-04-05,trend,1,ON,0.00000000,0
2024-04-05,vrp,1,ON,0.00000000,0
2024-04-07,trend,1,ON,0.00000000,0
2024-04-07,vrp,1,ON,0.00000000,0
2024-04-08,trend,1,ON,0.00000000,0
2024-04-08,vrp,1,ON,0.00000000,0
2024-04-09,vrp,1,ON,0.00000000,0
2024-04-09,trend,1,ON,0.00000000,0
2024-04-10,trend,1,ON,0.00000000,0
2024-04-10,vrp,1,ON,0.00000000,0
2024-04-11,trend,1,ON,0.00000000,0
2024-04-11,vrp,1,ON,0.00000000,0
2024-04-12,trend,1,ON,0.00000000,0
2024-04-12,vrp,1,ON,0.00000000,0
2024-04-14,trend,1,ON,0.00000000,0
2024-04-14,vrp,1,ON,0.00000000,0
2024-04-15,trend,0,OFF,97.30483271,1
2024-04-15,vrp,0,OFF,99.53531599,1
2024-04-16,trend,1,ON,0.00000000,0
2024-04-16,vrp,1,ON,0.00000000,0
2024-04-17,vrp,1,ON,0.00000000,0
2024-04-17,trend,1,ON,0.00000000,0
2024-04-18,trend,1,ON,0.00000000,0
2024-04-18,vrp,1,ON,0.00000000,0
2024-04-19,trend,1,ON,0.00000000,0
2024-04-19,vrp,1,ON,0.00000000,0
2024-04-21,trend,1,ON,0.00000000,0
2024-04-21,vrp,1,ON,0.00000000,0
2024-04-22,trend,1,ON,0.00000000,0
2024-04-22,vrp,1,ON,0.00000000,0
2024-04-23,trend,1,ON,0.00000000,0
2024-04-23,vrp,1,ON,0.00000000,0
2024-04-24,trend,1,ON,0.00000000,0
2024-04-24,vrp,1,ON,0.00000000,0
2024-04-25,vrp,1,ON,0.00000000,0
2024-04-25,trend,1,ON,0.00000000,0
2024-04-26,trend,1,ON,0.00000000,0
2024-04-26,vrp,1,ON,0.00000000,0
2024-04-28,trend,1,ON,0.00000000,0
2024-04-28,vrp,1,ON,0.00000000,0
2024-04-29,trend,1,ON,0.00000000,0
2024-04-29,vrp,1,ON,0.00000000,0
2024-04-30,trend,1,ON,0.00000000,0
2024-04-30,vrp,1,ON,0.00000000,0
2024-05-01,trend,1,ON,0.00000000,0
2024-05-01,vrp,1,ON,0.00000000,0
2024-05-02,trend,1,ON,0.00000000,0
2024-05-02,vrp,1,ON,0.00000000,0
2024-05-03,vrp,1,ON,0.00000000,0
2024-05-03,trend,1,ON,0.00000000,0
2024-05-05,trend,1,ON,0.00000000,0
2024-05-05,vrp,1,ON,0.00000000,0
2024-05-06,trend,1,ON,0.00000000,0
2024-05-06,vrp,1,ON,0.00000000,0
2024-05-07,trend,1,ON,0.00000000,0
2024-05-07,vrp,1,ON,0.00000000,0
2024-05-08,trend,1,ON,0.00000000,0
2024-05-08,vrp,1,ON,0.00000000,0
2024-05-09,trend,1,ON,0.00000000,0
2024-05-09,vrp,1,ON,0.00000000,0
2024-05-10,vrp,1,ON,0.00000000,0
2024-05-10,trend,1,ON,0.00000000,0
2024-05-12,trend,1,ON,0.00000000,0
2024-05-12,vrp,1,ON,0.00000000,0
2024-05-13,trend,1,ON,0.00000000,0
2024-05-13,vrp,1,ON,0.00000000,0
2024-05-14,trend,1,ON,0.00000000,0
2024-05-14,vrp,1,ON,0.00000000,0
2024-05-15,trend,1,ON,0.00000000,0
2024-05-15,vrp,1,ON,0.00000000,0
2024-05-16,trend,1,ON,0.00000000,0
2024-05-16,vrp,1,ON,0.00000000,0
2024-05-17,trend,1,ON,0.00000000,0
2024-05-17,vrp,1,ON,0.00000000,0
2024-05-19,vrp,1,ON,0.00000000,0
2024-05-19,trend,1,ON,0.00000000,0
2024-05-20,vrp,1,ON,0.00000000,0
2024-05-20,trend,1,ON,0.00000000,0
2024-05-21,trend,1,ON,0.00000000,0
2024-05-21,vrp,1,ON,0.00000000,0
2024-05-22,trend,1,ON,0.00000000,0
2024-05-22,vrp,1,ON,0.00000000,0
2024-05-23,trend,1,ON,0.00000000,0
2024-05-23,vrp,1,ON,0.00000000,0
2024-05-24,trend,1,ON,0.00000000,0
2024-05-24,vrp,1,ON,0.00000000,0
2024-05-26,trend,1,ON,0.00000000,0
2024-05-26,vrp,1,ON,0.00000000,0
2024-05-27,trend,1,ON,0.00000000,0
2024-05-27,vrp,1,ON,0.00000000,0
2024-05-28,vrp,1,ON,0.00000000,0
2024-05-28,trend,1,ON,0.00000000,0
2024-05-29,trend,1,ON,0.00000000,0
2024-05-29,vrp,1,ON,0.00000000,0
2024-05-30,trend,1,ON,0.00000000,0
2024-05-30,vrp,1,ON,0.00000000,0
2024-05-31,trend,1,ON,0.00000000,0
2024-05-31,vrp,1,ON,0.00000000,0
2024-06-02,trend,1,ON,0.00000000,0
2024-06-02,vrp,1,ON,0.00000000,0
2024-06-03,trend,1,ON,0.00000000,0
2024-06-03,vrp,1,ON,0.00000000,0
2024-06-04,trend,1,ON,0.00000000,0
2024-06-04,vrp,1,ON,0.00000000,0
2024-06-05,vrp,1,ON,0.00000000,0
2024-06-05,trend,1,ON,0.00000000,0
2024-06-06,trend,1,ON,0.00000000,0
2024-06-06,vrp,1,ON,0.00000000,0
2024-06-07,trend,1,ON,0.00000000,0
2024-06-07,vrp,1,ON,0.00000000,0
2024-06-09,trend,1,ON,0.00000000,0
2024-06-09,vrp,1,ON,0.00000000,0
2024-06-10,trend,1,ON,0.00000000,0
2024-06-10,vrp,1,ON,0.00000000,0
2024-06-11,trend,1,ON,0.00000000,0
2024-06-11,vrp,1,ON,0.00000000,0
2024-06-12,vrp,1,ON,0.00000000,0
2024-06-12,trend,1,ON,0.00000000,0
2024-06-13,vrp,1,ON,0.00000000,0
2024-06-13,trend,1,ON,0.00000000,0
2024-06-14,trend,1,ON,0.00000000,0
2024-06-14,vrp,1,ON,0.00000000,0
2024-06-16,trend,1,ON,0.00000000,0
2024-06-16,vrp,1,ON,0.00000000,0
2024-06-17,trend,1,ON,0.00000000,0
2024-06-17,vrp,1,ON,0.00000000,0
2024-06-18,trend,1,ON,0.00000000,0
2024-06-18,vrp,1,ON,0.00000000,0
2024-06-19,trend,1,ON,0.00000000,0
2024-06-19,vrp,1,ON,0.00000000,0
2024-06-20,vrp,1,ON,0.00000000,0
2024-06-20,trend,1,ON,0.00000000,0
2024-06-21,vrp,1,ON,0.00000000,0
2024-06-21,trend,1,ON,0.00000000,0
2024-06-23,trend,1,ON,0.00000000,0
2024-06-23,vrp,1,ON,0.00000000,0
2024-06-24,trend,1,ON,0.00000000,0
2024-06-24,vrp,1,ON,0.00000000,0
2024-06-25,trend,1,ON,0.00000000,0
2024-06-25,vrp,1,ON,0.00000000,0
2024-06-26,trend,1,ON,0.00000000,0
2024-06-26,vrp,1,ON,0.00000000,0
2024-06-27,trend,1,ON,0.00000000,0
2024-06-27,vrp,1,ON,0.00000000,0
2024-06-28,trend,1,ON,0.00000000,0
2024-06-28,vrp,1,ON,0.00000000,0
2024-06-30,vrp,1,ON,0.00000000,0
2024-06-30,trend,1,ON,0.00000000,0
2024-07-01,trend,1,ON,0.00000000,0
2024-07-01,vrp,1,ON,0.00000000,0
2024-07-02,trend,1,ON,0.00000000,0
2024-07-02,vrp,1,ON,0.00000000,0
2024-07-03,trend,1,ON,0.00000000,0
2024-07-03,vrp,1,ON,0.00000000,0
2024-07-04,trend,1,ON,0.00000000,0
2024-07-04,vrp,1,ON,0.00000000,0
2024-07-05,trend,1,ON,0.00000000,0
2024-07-05,vrp,1,ON,0.00000000,0
2024-07-07,vrp,1,ON,0.00000000,0
2024-07-07,trend,1,ON,0.00000000,0
2024-07-08,vrp,1,ON,0.00000000,0
2024-07-08,trend,1,ON,0.00000000,0
2024-07-09,trend,1,ON,0.00000000,0
2024-07-09,vrp,1,ON,0.00000000,0
2024-07-10,trend,1,ON,0.00000000,0
2024-07-10,vrp,1,ON,0.00000000,0
2024-07-11,trend,1,ON,0.00000000,0
2024-07-11,vrp,1,ON,0.00000000,0
2024-07-12,trend,1,ON,0.00000000,0
2024-07-12,vrp,1,ON,0.00000000,0
2024-07-14,trend,1,ON,0.00000000,0
2024-07-14,vrp,1,ON,0.00000000,0
2024-07-15,trend,1,ON,0.00000000,0
2024-07-15,vrp,1,ON,0.00000000,0
2024-07-16,vrp,1,ON,0.00000000,0
2024-07-16,trend,1,ON,0.00000000,0
2024-07-17,trend,1,ON,0.00000000,0
2024-07-17,vrp,1,ON,0.00000000,0
2024-07-18,trend,1,ON,0.00000000,0
2024-07-18,vrp,1,ON,0.00000000,0
2024-07-19,trend,1,ON,0.00000000,0
2024-07-19,vrp,1,ON,0.00000000,0
2024-07-21,trend,1,ON,0.00000000,0
2024-07-21,vrp,1,ON,0.00000000,0
2024-07-22,trend,1,ON,0.00000000,0
2024-07-22,vrp,1,ON,0.00000000,0
2024-07-23,trend,1,ON,0.00000000,0
2024-07-23,vrp,1,ON,0.00000000,0
2024-07-24,vrp,1,ON,0.00000000,0
2024-07-24,trend,0,OFF,97.37991266,1
2024-07-25,trend,0,OFF,97.29493892,1
2024-07-25,vrp,1,ON,0.00000000,0
2024-07-26,trend,1,ON,0.00000000,0
2024-07-26,vrp,1,ON,0.00000000,0
2024-07-28,trend,1,ON,0.00000000,0
2024-07-28,vrp,1,ON,0.00000000,0
2024-07-29,trend,1,ON,0.00000000,0
2024-07-29,vrp,1,ON,0.00000000,0
2024-07-30,trend,1,ON,0.00000000,0
2024-07-30,vrp,1,ON,0.00000000,0
2024-07-31,trend,1,ON,0.00000000,0
2024-07-31,vrp,1,ON,0.00000000,0
2024-08-01,vrp,0,OFF,99.47871416,1
2024-08-01,trend,0,OFF,97.21980886,1
2024-08-02,trend,0,OFF,97.13541667,1
2024-08-02,vrp,0,OFF,99.39236111,1
2024-08-04,trend,0,OFF,97.13541667,1
2024-08-04,vrp,0,OFF,99.39236111,1
2024-08-05,trend,0,OFF,97.05117086,1
2024-08-05,vrp,0,OFF,99.30615785,1
2024-08-06,trend,0,OFF,96.96707106,1
2024-08-06,vrp,0,OFF,99.22010399,1
2024-08-07,trend,0,OFF,96.88311688,1
2024-08-07,vrp,0,OFF,99.13419913,1
2024-08-08,trend,0,OFF,96.79930796,1
2024-08-08,vrp,1,ON,0.00000000,0
2024-08-09,vrp,1,ON,0.00000000,0
2024-08-09,trend,0,OFF,96.71564391,1
2024-08-11,trend,0,OFF,96.71564391,1
2024-08-11,vrp,1,ON,0.00000000,0
2024-08-12,trend,0,OFF,96.63212435,1
2024-08-12,vrp,1,ON,0.00000000,0
2024-08-13,trend,0,OFF,96.54874892,1
2024-08-13,vrp,1,ON,0.00000000,0
2024-08-14,trend,1,ON,0.00000000,0
2024-08-14,vrp,1,ON,0.00000000,0
2024-08-15,trend,1,ON,0.00000000,0
2024-08-15,vrp,1,ON,0.00000000,0
2024-08-16,trend,1,ON,0.00000000,0
2024-08-16,vrp,1,ON,0.00000000,0
2024-08-18,vrp,1,ON,0.00000000,0
2024-08-18,trend,1,ON,0.00000000,0
2024-08-19,trend,1,ON,0.00000000,0
2024-08-19,vrp,1,ON,0.00000000,0
2024-08-20,trend,1,ON,0.00000000,0
2024-08-20,vrp,1,ON,0.00000000,0
2024-08-21,trend,1,ON,0.00000000,0
2024-08-21,vrp,1,ON,0.00000000,0
2024-08-22,trend,0,OFF,96.48370497,1
2024-08-22,vrp,1,ON,0.00000000,0
2024-08-23,trend,1,ON,0.00000000,0
2024-08-23,vrp,1,ON,0.00000000,0
2024-08-25,vrp,1,ON,0.00000000,0
2024-08-25,trend,1,ON,0.00000000,0
2024-08-26,vrp,1,ON,0.00000000,0
2024-08-26,trend,1,ON,0.00000000,0
2024-08-27,trend,1,ON,0.00000000,0
2024-08-27,vrp,1,ON,0.00000000,0
2024-08-28,trend,1,ON,0.00000000,0
2024-08-28,vrp,1,ON,0.00000000,0
2024-08-29,trend,1,ON,0.00000000,0
2024-08-29,vrp,1,ON,0.00000000,0
2024-08-30,trend,1,ON,0.00000000,0
2024-08-30,vrp,1,ON,0.00000000,0
2024-09-01,trend,1,ON,0.00000000,0
2024-09-01,vrp,1,ON,0.00000000,0
2024-09-02,trend,1,ON,0.00000000,0
2024-09-02,vrp,1,ON,0.00000000,0
2024-09-03,vrp,1,ON,0.00000000,0
2024-09-03,trend,0,OFF,96.41943734,1
2024-09-04,trend,0,OFF,96.33730835,1
2024-09-04,vrp,1,ON,0.00000000,0
2024-09-05,trend,0,OFF,96.25531915,1
2024-09-05,vrp,1,ON,0.00000000,0
2024-09-06,trend,0,OFF,96.17346939,1
2024-09-06,vrp,1,ON,0.00000000,0
2024-09-08,trend,0,OFF,96.17346939,1
2024-09-08,vrp,1,ON,0.00000000,0
2024-09-09,trend,1,ON,0.00000000,0
2024-09-09,vrp,1,ON,0.00000000,0
2024-09-10,vrp,1,ON,0.00000000,0
2024-09-10,trend,1,ON,0.00000000,0
2024-09-11,vrp,1,ON,0.00000000,0
2024-09-11,trend,1,ON,0.00000000,0
2024-09-12,trend,1,ON,0.00000000,0
2024-09-12,vrp,1,ON,0.00000000,0
2024-09-13,trend,1,ON,0.00000000,0
2024-09-13,vrp,1,ON,0.00000000,0
2024-09-15,trend,1,ON,0.00000000,0
2024-09-15,vrp,1,ON,0.00000000,0
2024-09-16,trend,1,ON,0.00000000,0
2024-09-16,vrp,1,ON,0.00000000,0
2024-09-17,trend,1,ON,0.00000000,0
2024-09-17,vrp,1,ON,0.00000000,0
2024-09-18,trend,1,ON,0.00000000,0
2024-09-18,vrp,1,ON,0.00000000,0
2024-09-19,vrp,1,ON,0.00000000,0
2024-09-19,trend,1,ON,0.00000000,0
2024-09-20,trend,1,ON,0.00000000,0
2024-09-20,vrp,1,ON,0.00000000,0
2024-09-22,trend,1,ON,0.00000000,0
2024-09-22,vrp,1,ON,0.00000000,0
2024-09-23,trend,1,ON,0.00000000,0
2024-09-23,vrp,1,ON,0.00000000,0
2024-09-24,trend,1,ON,0.00000000,0
2024-09-24,vrp,1,ON,0.00000000,0
2024-09-25,trend,1,ON,0.00000000,0
2024-09-25,vrp,1,ON,0.00000000,0
2024-09-26,trend,1,ON,0.00000000,0
2024-09-26,vrp,1,ON,0.00000000,0
2024-09-27,trend,1,ON,0.00000000,0
2024-09-27,vrp,1,ON,0.00000000,0
2024-09-29,vrp,1,ON,0.00000000,0
2024-09-29,trend,1,ON,0.00000000,0
2024-09-30,trend,1,ON,0.00000000,0
2024-09-30,vrp,1,ON,0.00000000,0
2024-10-01,trend,1,ON,0.00000000,0
2024-10-01,vrp,1,ON,0.00000000,0
2024-10-02,trend,1,ON,0.00000000,0
2024-10-02,vrp,1,ON,0.00000000,0
2024-10-03,trend,0,OFF,96.15062762,1
