date,instrument,weight
2021-06-18,CL_FRONT_VOLUME,0.12212715
2021-06-18,ES_FRONT_CALENDAR_2D,0.28247768
2021-06-18,GC_FRONT_VOLUME,0.08667345
2021-06-18,NQ_FRONT_CALENDAR_2D,0.03032329
2021-06-18,RTY_FRONT_CALENDAR_2D,0.03705792
2021-06-18,SR3_FRONT_CALENDAR,0.01891610
2021-06-18,UB_FRONT_VOLUME,-0.15488198
2021-06-18,ZF_FRONT_VOLUME,-0.46709793
2021-06-18,ZN_FRONT_VOLUME,-0.30931478
2021-06-18,ZT_FRONT_VOLUME,-0.72460479
2021-06-25,6B_FRONT_CALENDAR,0.19842118
2021-06-25,6E_FRONT_CALENDAR,-0.31204355
2021-06-25,6J_FRONT_CALENDAR,-0.52926095
2021-06-25,CL_FRONT_VOLUME,0.13384645
2021-06-25,ES_FRONT_CALENDAR_2D,0.27746177
2021-06-25,GC_FRONT_VOLUME,0.05594469
2021-06-25,NQ_FRONT_CALENDAR_2D,0.05258808
2021-06-25,RTY_FRONT_CALENDAR_2D,0.04802978
2021-06-25,SR3_FRONT_CALENDAR,-0.07603285
2021-06-25,UB_FRONT_VOLUME,-0.10701334
2021-06-25,ZF_FRONT_VOLUME,-0.46636212
2021-06-25,ZN_FRONT_VOLUME,-0.25478539
2021-06-25,ZT_FRONT_VOLUME,-0.74969253
2021-07-02,6B_FRONT_CALENDAR,0.13139869
2021-07-02,6E_FRONT_CALENDAR,-0.41464322
2021-07-02,6J_FRONT_CALENDAR,-0.51616881
2021-07-02,CL_FRONT_VOLUME,0.14042909
2021-07-02,ES_FRONT_CALENDAR_2D,0.27249857
2021-07-02,GC_FRONT_VOLUME,0.03271115
2021-07-02,NQ_FRONT_CALENDAR_2D,0.07496401
2021-07-02,RTY_FRONT_CALENDAR_2D,0.05576895
2021-07-02,SR3_FRONT_CALENDAR,-0.15422274
2021-07-02,UB_FRONT_VOLUME,-0.05962632
2021-07-02,ZF_FRONT_VOLUME,-0.45364550
2021-07-02,ZN_FRONT_VOLUME,-0.18008823
2021-07-02,ZT_FRONT_VOLUME,-0.73265874
2021-07-09,6B_FRONT_CALENDAR,0.07650457
2021-07-09,6E_FRONT_CALENDAR,-0.48704405
2021-07-09,6J_FRONT_CALENDAR,-0.47279631
2021-07-09,CL_FRONT_VOLUME,0.13379135
2021-07-09,ES_FRONT_CALENDAR_2D,0.25952007
2021-07-09,GC_FRONT_VOLUME,0.00912190
2021-07-09,NQ_FRONT_CALENDAR_2D,0.09687358
2021-07-09,RTY_FRONT_CALENDAR_2D,0.05096627
2021-07-09,SR3_FRONT_CALENDAR,-0.23363894
2021-07-09,UB_FRONT_VOLUME,-0.01475840
2021-07-09,ZF_FRONT_VOLUME,-0.40428810
2021-07-09,ZN_FRONT_VOLUME,-0.09619575
