date,position
2023-01-31,0.35688917976675827
2023-02-01,0.8086792961111327
2023-02-02,1.9105179497418308
2023-02-03,2.064499085605554
2023-02-05,-0.009919757375442274
2023-02-06,-0.5317402305818938
2023-02-07,-1.733734596582334
2023-02-08,-1.695003544991142
2023-02-09,-1.658008672413956
2023-02-10,-2.2623705852332656
2023-02-12,-2.8989890903884534
2023-02-13,-2.7226316017674868
2023-02-14,-2.823194346809281
2023-02-15,-4.351208557137159
2023-02-16,2.1284764292447194
2023-02-17,2.521857238957264
2023-02-19,2.9239982667243285
2023-02-20,2.8814012572185295
2023-02-21,2.852924130743039
