date,instrument,weight
2024-07-19,ZT_FRONT_VOLUME,0.38323366
2024-07-26,6B_FRONT_CALENDAR,-0.19518981
2024-07-26,6E_FRONT_CALENDAR,-0.34720639
2024-07-26,6J_FRONT_CALENDAR,-0.42739799
2024-07-26,CL_FRONT_VOLUME,-0.14227314
2024-07-26,ES_FRONT_CALENDAR_2D,0.18009835
2024-07-26,GC_FRONT_VOLUME,0.16653419
2024-07-26,NQ_FRONT_CALENDAR_2D,-0.01058065
2024-07-26,RTY_FRONT_CALENDAR_2D,0.10566235
2024-07-26,SR3_FRONT_CALENDAR,-0.16562601
2024-07-26,UB_FRONT_VOLUME,0.07308536
2024-07-26,ZF_FRONT_VOLUME,0.23321756
2024-07-26,ZN_FRONT_VOLUME,0.21624316
2024-07-26,ZT_FRONT_VOLUME,0.34903138
2024-08-02,6B_FRONT_CALENDAR,-0.24513821
2024-08-02,6E_FRONT_CALENDAR,-0.38125899
2024-08-02,6J_FRONT_CALENDAR,-0.44783339
2024-08-02,CL_FRONT_VOLUME,-0.19689934
2024-08-02,ES_FRONT_CALENDAR_2D,0.16469900
2024-08-02,GC_FRONT_VOLUME,0.19338752
2024-08-02,NQ_FRONT_CALENDAR_2D,-0.06064646
2024-08-02,RTY_FRONT_CALENDAR_2D,0.13571500
2024-08-02,SR3_FRONT_CALENDAR,-0.22691528
2024-08-02,UB_FRONT_VOLUME,0.11328677
2024-08-02,ZF_FRONT_VOLUME,0.36105803
2024-08-02,ZN_FRONT_VOLUME,0.33244590
2024-08-02,ZT_FRONT_VOLUME,0.47585226
2024-08-09,6B_FRONT_CALENDAR,-0.20013350
2024-08-09,6E_FRONT_CALENDAR,-0.23032343
2024-08-09,6J_FRONT_CALENDAR,-0.24284536
2024-08-09,CL_FRONT_VOLUME,-0.15879072
2024-08-09,ES_FRONT_CALENDAR_2D,0.07258910
2024-08-09,GC_FRONT_VOLUME,0.13600381
2024-08-09,NQ_FRONT_CALENDAR_2D,-0.08249462
2024-08-09,RTY_FRONT_CALENDAR_2D,0.08936470
2024-08-09,SR3_FRONT_CALENDAR,-0.21454744
2024-08-09,UB_FRONT_VOLUME,0.10704921
2024-08-09,ZF_FRONT_VOLUME,0.33295493
2024-08-09,ZN_FRONT_VOLUME,0.31160763
2024-08-09,ZT_FRONT_VOLUME,0.39333139
2024-08-16,6B_FRONT_CALENDAR,-0.20693105
2024-08-16,6E_FRONT_CALENDAR,-0.15592111
2024-08-16,6J_FRONT_CALENDAR,-0.16840825
2024-08-16,CL_FRONT_VOLUME,-0.18663006
2024-08-16,ES_FRONT_CALENDAR_2D,0.03383478
2024-08-16,GC_FRONT_VOLUME,0.13436999
2024-08-16,NQ_FRONT_CALENDAR_2D,-0.12125380
2024-08-16,RTY_FRONT_CALENDAR_2D,0.08032596
2024-08-16,SR3_FRONT_CALENDAR,-0.29538599
2024-08-16,UB_FRONT_VOLUME,0.14320491
2024-08-16,ZF_FRONT_VOLUME,0.40428441
2024-08-16,ZN_FRONT_VOLUME,0.38960464
2024-08-16,ZT_FRONT_VOLUME,0.44364163
2024-08-23,6B_FRONT_CALENDAR,-0.15774269
2024-08-23,6E_FRONT_CALENDAR,-0.03141414
2024-08-23,6J_FRONT_CALENDAR,-0.05470701
2024-08-23,CL_FRONT_VOLUME,-0.17328450
2024-08-23,ES_FRONT_CALENDAR_2D,-0.01027963
2024-08-23,GC_FRONT_VOLUME,0.11350181
2024-08-23,NQ_FRONT_CALENDAR_2D,-0.13827706
2024-08-23,RTY_FRONT_CALENDAR_2D,0.05845550
2024-08-23,SR3_FRONT_CALENDAR,-0.35070953
2024-08-23,UB_FRONT_VOLUME,0.14670800
2024-08-23,ZF_FRONT_VOLUME,0.37408249
2024-08-23,ZN_FRONT_VOLUME,0.37722468
2024-08-23,ZT_FRONT_VOLUME,0.37869502
2024-08-30,6B_FRONT_CALENDAR,-0.11963904
2024-08-30,6E_FRONT_CALENDAR,0.03920925
2024-08-30,6J_FRONT_CALENDAR,0.02611849
2024-08-30,CL_FRONT_VOLUME,-0.18334246
2024-08-30,ES_FRONT_CALENDAR_2D,-0.04896810
2024-08-30,GC_FRONT_VOLUME,0.10621313
2024-08-30,NQ_FRONT_CALENDAR_2D,-0.17163500
2024-08-30,RTY_FRONT_CALENDAR_2D,0.04507153
2024-08-30,SR3_FRONT_CALENDAR,-0.43249801
2024-08-30,UB_FRONT_VOLUME,0.16170140
2024-08-30,ZF_FRONT_VOLUME,0.42638528
2024-08-30,ZN_FRONT_VOLUME,0.42362366
2024-08-30,ZT_FRONT_VOLUME,0.40453666
2024-09-06,6B_FRONT_CALENDAR,-0.02362631
2024-09-06,6E_FRONT_CALENDAR,0.08888567
2024-09-06,6J_FRONT_CALENDAR,0.08643331
2024-09-06,CL_FRONT_VOLUME,-0.15282006
2024-09-06,ES_FRONT_CALENDAR_2D,-0.09804971
2024-09-06,GC_FRONT_VOLUME,0.07351322
2024-09-06,NQ_FRONT_CALENDAR_2D,-0.16586051
2024-09-06,RTY_FRONT_CALENDAR_2D,0.02628322
2024-09-06,SR3_FRONT_CALENDAR,-0.35205929
2024-09-06,UB_FRONT_VOLUME,0.14770489
2024-09-06,ZF_FRONT_VOLUME,0.37421447
2024-09-06,ZN_FRONT_VOLUME,0.37129893
2024-09-06,ZT_FRONT_VOLUME,0.33588228
2024-09-13,6B_FRONT_CALENDAR,0.02856150
2024-09-13,6E_FRONT_CALENDAR,0.09735803
2024-09-13,6J_FRONT_CALENDAR,0.12975016
2024-09-13,CL_FRONT_VOLUME,-0.14204220
2024-09-13,ES_FRONT_CALENDAR_2D,-0.10670605
2024-09-13,GC_FRONT_VOLUME,0.06131316
2024-09-13,NQ_FRONT_CALENDAR_2D,-0.15904653
2024-09-13,RTY_FRONT_CALENDAR_2D,0.00738592
2024-09-13,SR3_FRONT_CALENDAR,-0.35615670
